Timestamp,Label,Location Name,Power (W),Energy (Wh)
2025-02-13 10:23:05,SMP25,Laboratory 207,21.168,5870.173
2025-02-13 10:23:17,SMP25,Laboratory 207,21.168,5870.173
2025-02-13 10:23:29,SMP25,Laboratory 207,21.168,5870.173
2025-02-13 10:23:41,SMP25,Laboratory 207,21.168,5870.173
2025-02-13 10:23:53,SMP25,Laboratory 207,21.168,5870.173
2025-02-13 10:24:06,SMP25,Laboratory 207,21.196,5870.526
2025-02-13 10:24:18,SMP25,Laboratory 207,21.196,5870.526
2025-02-13 10:24:30,SMP25,Laboratory 207,21.196,5870.526
2025-02-13 10:24:42,SMP25,Laboratory 207,21.196,5870.526
2025-02-13 10:24:54,SMP25,Laboratory 207,21.232,5870.879
2025-02-13 10:25:06,SMP25,Laboratory 207,21.232,5870.879
2025-02-13 10:25:18,SMP25,Laboratory 207,21.232,5870.879
2025-02-13 10:25:31,SMP25,Laboratory 207,21.232,5870.879
2025-02-13 10:25:43,SMP25,Laboratory 207,21.232,5870.879
2025-02-13 10:25:55,SMP25,Laboratory 207,21.184,5871.233
2025-02-13 10:26:07,SMP25,Laboratory 207,21.184,5871.233
2025-02-13 10:26:19,SMP25,Laboratory 207,21.184,5871.233
2025-02-13 10:26:31,SMP25,Laboratory 207,21.184,5871.233
2025-02-13 10:26:43,SMP25,Laboratory 207,21.184,5871.233
2025-02-13 10:26:55,SMP25,Laboratory 207,21.193,5871.586
2025-02-13 10:27:07,SMP25,Laboratory 207,21.193,5871.586
2025-02-13 10:27:19,SMP25,Laboratory 207,21.193,5871.586
2025-02-13 10:27:32,SMP25,Laboratory 207,21.193,5871.586
2025-02-13 10:27:44,SMP25,Laboratory 207,21.193,5871.586
2025-02-13 10:27:56,SMP25,Laboratory 207,21.179,5871.939
2025-02-13 10:28:08,SMP25,Laboratory 207,21.179,5871.939
2025-02-13 10:28:20,SMP25,Laboratory 207,21.179,5871.939
2025-02-13 10:28:32,SMP25,Laboratory 207,21.179,5871.939
2025-02-13 10:28:44,SMP25,Laboratory 207,21.179,5871.939
2025-02-13 10:28:56,SMP25,Laboratory 207,21.208,5872.293
2025-02-13 10:29:08,SMP25,Laboratory 207,21.208,5872.293
2025-02-13 10:29:21,SMP25,Laboratory 207,21.208,5872.293
2025-02-13 10:29:33,SMP25,Laboratory 207,21.208,5872.293
2025-02-13 10:29:45,SMP25,Laboratory 207,21.208,5872.293
2025-02-13 10:29:57,SMP25,Laboratory 207,21.17,5872.645
2025-02-13 10:30:11,SMP25,Laboratory 207,21.17,5872.645
2025-02-13 10:30:23,SMP25,Laboratory 207,21.17,5872.645
2025-02-13 10:30:35,SMP25,Laboratory 207,21.17,5872.645
2025-02-13 10:30:47,SMP25,Laboratory 207,21.17,5872.645
2025-02-13 10:30:59,SMP25,Laboratory 207,21.24,5872.999
2025-02-13 10:31:11,SMP25,Laboratory 207,21.24,5872.999
2025-02-13 10:31:23,SMP25,Laboratory 207,21.24,5872.999
2025-02-13 10:31:35,SMP25,Laboratory 207,21.24,5872.999
2025-02-13 10:31:48,SMP25,Laboratory 207,21.24,5872.999
2025-02-13 10:32:00,SMP25,Laboratory 207,21.188,5873.352
2025-02-13 10:32:12,SMP25,Laboratory 207,21.188,5873.352
2025-02-13 10:32:24,SMP25,Laboratory 207,21.188,5873.352
2025-02-13 10:32:36,SMP25,Laboratory 207,21.188,5873.352
2025-02-13 10:32:48,SMP25,Laboratory 207,21.188,5873.352
2025-02-13 10:33:00,SMP25,Laboratory 207,21.192,5873.705
