Timestamp,Label,Location Name,Power (W),Energy (Wh)
2025-02-16 00:00:02,SMP18,Laboratory 207,24.288,16019.687
2025-02-16 00:00:14,SMP18,Laboratory 207,24.288,16019.687
2025-02-16 00:00:34,SMP18,Laboratory 207,34.33,16020.213
2025-02-16 00:00:46,SMP18,Laboratory 207,34.33,16020.213
2025-02-16 00:00:58,SMP18,Laboratory 207,34.33,16020.213
2025-02-16 00:01:10,SMP18,Laboratory 207,34.33,16020.213
2025-02-16 00:01:22,SMP18,Laboratory 207,39.064,16020.759
2025-02-16 00:01:34,SMP18,Laboratory 207,39.064,16020.759
2025-02-16 00:01:47,SMP18,Laboratory 207,39.064,16020.759
2025-02-16 00:01:59,SMP18,Laboratory 207,39.064,16020.759
2025-02-16 00:02:11,SMP18,Laboratory 207,39.064,16020.759
2025-02-16 00:02:23,SMP18,Laboratory 207,28.445,16021.358
2025-02-16 00:02:35,SMP18,Laboratory 207,28.445,16021.358
2025-02-16 00:02:47,SMP18,Laboratory 207,28.445,16021.358
2025-02-16 00:02:59,SMP18,Laboratory 207,28.445,16021.358
2025-02-16 00:03:11,SMP18,Laboratory 207,28.445,16021.358
2025-02-16 00:03:23,SMP18,Laboratory 207,27.313,16021.829
2025-02-16 00:03:35,SMP18,Laboratory 207,27.313,16021.829
2025-02-16 00:03:47,SMP18,Laboratory 207,27.313,16021.829
2025-02-16 00:03:59,SMP18,Laboratory 207,27.313,16021.829
2025-02-16 00:04:11,SMP18,Laboratory 207,27.313,16021.829
2025-02-16 00:04:23,SMP18,Laboratory 207,25.755,16022.286
2025-02-16 00:04:36,SMP18,Laboratory 207,25.755,16022.286
2025-02-16 00:04:48,SMP18,Laboratory 207,25.755,16022.286
2025-02-16 00:05:00,SMP18,Laboratory 207,25.755,16022.286
2025-02-16 00:05:12,SMP18,Laboratory 207,25.755,16022.286
2025-02-16 00:05:24,SMP18,Laboratory 207,25.201,16022.768
2025-02-16 00:05:36,SMP18,Laboratory 207,25.201,16022.768
2025-02-16 00:05:48,SMP18,Laboratory 207,25.201,16022.768
2025-02-16 00:06:00,SMP18,Laboratory 207,25.201,16022.768
2025-02-16 00:06:12,SMP18,Laboratory 207,25.201,16022.768
2025-02-16 00:06:24,SMP18,Laboratory 207,24.233,16023.252
2025-02-16 00:06:36,SMP18,Laboratory 207,24.233,16023.252
2025-02-16 00:06:48,SMP18,Laboratory 207,24.233,16023.252
2025-02-16 00:07:00,SMP18,Laboratory 207,24.233,16023.252
2025-02-16 00:07:13,SMP18,Laboratory 207,24.233,16023.252
2025-02-16 00:07:25,SMP18,Laboratory 207,24.832,16023.728
2025-02-16 00:07:37,SMP18,Laboratory 207,24.832,16023.728
2025-02-16 00:07:49,SMP18,Laboratory 207,24.832,16023.728
2025-02-16 00:08:01,SMP18,Laboratory 207,24.832,16023.728
2025-02-16 00:08:13,SMP18,Laboratory 207,24.832,16023.728
2025-02-16 00:08:25,SMP18,Laboratory 207,32.541,16024.204
2025-02-16 00:08:37,SMP18,Laboratory 207,32.541,16024.204
2025-02-16 00:08:49,SMP18,Laboratory 207,32.541,16024.204
2025-02-16 00:09:01,SMP18,Laboratory 207,32.541,16024.204
2025-02-16 00:09:13,SMP18,Laboratory 207,32.541,16024.204
2025-02-16 00:09:25,SMP18,Laboratory 207,29.793,16024.662
2025-02-16 00:09:37,SMP18,Laboratory 207,29.793,16024.662
2025-02-16 00:09:49,SMP18,Laboratory 207,29.793,16024.662
2025-02-16 00:10:03,SMP18,Laboratory 207,29.793,16024.662
2025-02-16 00:10:15,SMP18,Laboratory 207,23.429,16025.114
2025-02-16 00:10:27,SMP18,Laboratory 207,23.429,16025.114
2025-02-16 00:10:39,SMP18,Laboratory 207,23.429,16025.114
2025-02-16 00:10:51,SMP18,Laboratory 207,23.429,16025.114
2025-02-16 00:11:03,SMP18,Laboratory 207,23.429,16025.114
2025-02-16 00:11:15,SMP18,Laboratory 207,23.369,16025.565
2025-02-16 00:11:27,SMP18,Laboratory 207,23.369,16025.565
2025-02-16 00:11:40,SMP18,Laboratory 207,23.369,16025.565
2025-02-16 00:11:52,SMP18,Laboratory 207,23.369,16025.565
2025-02-16 00:12:04,SMP18,Laboratory 207,23.369,16025.565
2025-02-16 00:12:16,SMP18,Laboratory 207,23.54,16026.025
2025-02-16 00:12:28,SMP18,Laboratory 207,23.54,16026.025
2025-02-16 00:12:40,SMP18,Laboratory 207,23.54,16026.025
2025-02-16 00:12:52,SMP18,Laboratory 207,23.54,16026.025
2025-02-16 00:13:04,SMP18,Laboratory 207,23.54,16026.025
2025-02-16 00:13:16,SMP18,Laboratory 207,23.321,16026.475
2025-02-16 00:13:28,SMP18,Laboratory 207,23.321,16026.475
2025-02-16 00:13:40,SMP18,Laboratory 207,23.321,16026.475
