Timestamp,Label,Location Name,Power (W),Energy (Wh)
2025-01-22 13:04:41,SMP17,Laboratory 207,32.716,3671.121
2025-01-22 13:04:53,SMP17,Laboratory 207,32.724,3671.666
2025-01-22 13:05:14,SMP17,Laboratory 207,32.724,3671.666
2025-01-22 13:05:26,SMP17,Laboratory 207,32.724,3671.666
2025-01-22 13:05:38,SMP17,Laboratory 207,32.724,3671.666
2025-01-22 13:05:51,SMP17,Laboratory 207,32.737,3672.212
2025-01-22 13:06:03,SMP17,Laboratory 207,32.737,3672.212
2025-01-22 13:06:15,SMP17,Laboratory 207,32.737,3672.212
2025-01-22 13:06:28,SMP17,Laboratory 207,32.737,3672.212
2025-01-22 13:06:40,SMP17,Laboratory 207,32.737,3672.212
2025-01-22 13:06:52,SMP17,Laboratory 207,32.756,3672.758
2025-01-22 13:07:06,SMP17,Laboratory 207,32.756,3672.758
2025-01-22 13:07:18,SMP17,Laboratory 207,32.756,3672.758
2025-01-22 13:07:31,SMP17,Laboratory 207,32.756,3672.758
2025-01-22 13:07:43,SMP17,Laboratory 207,32.725,3673.303
2025-01-22 13:07:55,SMP17,Laboratory 207,32.725,3673.303
2025-01-22 13:08:07,SMP17,Laboratory 207,32.725,3673.303
2025-01-22 13:08:19,SMP17,Laboratory 207,32.725,3673.303
2025-01-22 13:08:32,SMP17,Laboratory 207,32.725,3673.303
2025-01-22 13:08:44,SMP17,Laboratory 207,32.721,3673.849
2025-01-22 13:08:56,SMP17,Laboratory 207,32.721,3673.849
2025-01-22 13:09:08,SMP17,Laboratory 207,32.721,3673.849
2025-01-22 13:09:21,SMP17,Laboratory 207,32.721,3673.849
2025-01-22 13:09:33,SMP17,Laboratory 207,32.721,3673.849
2025-01-22 13:09:45,SMP17,Laboratory 207,32.722,3674.395
2025-01-22 13:09:58,SMP17,Laboratory 207,32.722,3674.395
2025-01-22 13:10:12,SMP17,Laboratory 207,32.722,3674.395
2025-01-22 13:10:24,SMP17,Laboratory 207,32.722,3674.395
2025-01-22 13:10:37,SMP17,Laboratory 207,32.722,3674.395
2025-01-22 13:10:49,SMP17,Laboratory 207,32.696,3674.939
2025-01-22 13:11:01,SMP17,Laboratory 207,32.696,3674.939
2025-01-22 13:11:13,SMP17,Laboratory 207,32.696,3674.939
2025-01-22 13:11:25,SMP17,Laboratory 207,32.696,3674.939
2025-01-22 13:11:37,SMP17,Laboratory 207,32.696,3674.939
2025-01-22 13:11:50,SMP17,Laboratory 207,32.707,3675.485
2025-01-22 13:12:02,SMP17,Laboratory 207,32.707,3675.485
2025-01-22 13:12:14,SMP17,Laboratory 207,32.707,3675.485
2025-01-22 13:12:26,SMP17,Laboratory 207,32.707,3675.485
2025-01-22 13:12:38,SMP17,Laboratory 207,32.707,3675.485
2025-01-22 13:12:51,SMP17,Laboratory 207,32.721,3676.03
2025-01-22 13:13:03,SMP17,Laboratory 207,32.721,3676.03
2025-01-22 13:13:15,SMP17,Laboratory 207,32.721,3676.03
2025-01-22 13:13:27,SMP17,Laboratory 207,32.721,3676.03
2025-01-22 13:13:39,SMP17,Laboratory 207,32.721,3676.03
2025-01-22 13:13:51,SMP17,Laboratory 207,32.689,3676.575
2025-01-22 13:14:04,SMP17,Laboratory 207,32.689,3676.575
2025-01-22 13:14:16,SMP17,Laboratory 207,32.689,3676.575
2025-01-22 13:14:28,SMP17,Laboratory 207,32.689,3676.575
2025-01-22 13:14:40,SMP17,Laboratory 207,32.689,3676.575
2025-01-22 13:14:52,SMP17,Laboratory 207,32.753,3677.12
2025-01-22 13:15:04,SMP17,Laboratory 207,32.753,3677.12
2025-01-22 13:15:17,SMP17,Laboratory 207,32.753,3677.12
