Timestamp,Label,Location Name,Power (W),Energy (Wh)
2025-01-22 13:04:41,SMP19,Laboratory 207,174.252,19946.686
2025-01-22 13:04:53,SMP19,Laboratory 207,174.009,19949.585
2025-01-22 13:05:14,SMP19,Laboratory 207,174.009,19949.585
2025-01-22 13:05:26,SMP19,Laboratory 207,174.009,19949.585
2025-01-22 13:05:38,SMP19,Laboratory 207,174.009,19949.585
2025-01-22 13:05:51,SMP19,Laboratory 207,173.864,19952.484
2025-01-22 13:06:03,SMP19,Laboratory 207,173.864,19952.484
2025-01-22 13:06:15,SMP19,Laboratory 207,173.864,19952.484
2025-01-22 13:06:28,SMP19,Laboratory 207,173.864,19952.484
2025-01-22 13:06:40,SMP19,Laboratory 207,173.864,19952.484
2025-01-22 13:06:52,SMP19,Laboratory 207,175.52,19955.407
2025-01-22 13:07:06,SMP19,Laboratory 207,175.52,19955.407
2025-01-22 13:07:18,SMP19,Laboratory 207,175.52,19955.407
2025-01-22 13:07:31,SMP19,Laboratory 207,175.52,19955.407
2025-01-22 13:07:43,SMP19,Laboratory 207,175.52,19955.407
2025-01-22 13:07:55,SMP19,Laboratory 207,175.142,19958.331
2025-01-22 13:08:07,SMP19,Laboratory 207,175.142,19958.331
2025-01-22 13:08:19,SMP19,Laboratory 207,175.142,19958.331
2025-01-22 13:08:32,SMP19,Laboratory 207,175.142,19958.331
2025-01-22 13:08:44,SMP19,Laboratory 207,175.142,19958.331
2025-01-22 13:08:56,SMP19,Laboratory 207,174.755,19961.248
2025-01-22 13:09:08,SMP19,Laboratory 207,174.755,19961.248
2025-01-22 13:09:21,SMP19,Laboratory 207,174.755,19961.248
2025-01-22 13:09:33,SMP19,Laboratory 207,174.755,19961.248
2025-01-22 13:09:46,SMP19,Laboratory 207,174.957,19964.16
2025-01-22 13:09:58,SMP19,Laboratory 207,174.957,19964.16
2025-01-22 13:10:12,SMP19,Laboratory 207,174.957,19964.16
2025-01-22 13:10:24,SMP19,Laboratory 207,174.957,19964.16
2025-01-22 13:10:37,SMP19,Laboratory 207,174.957,19964.16
2025-01-22 13:10:49,SMP19,Laboratory 207,174.644,19967.067
2025-01-22 13:11:01,SMP19,Laboratory 207,174.644,19967.067
2025-01-22 13:11:13,SMP19,Laboratory 207,174.644,19967.067
2025-01-22 13:11:25,SMP19,Laboratory 207,174.644,19967.067
2025-01-22 13:11:37,SMP19,Laboratory 207,174.644,19967.067
2025-01-22 13:11:50,SMP19,Laboratory 207,174.198,19969.974
2025-01-22 13:12:02,SMP19,Laboratory 207,174.198,19969.974
2025-01-22 13:12:14,SMP19,Laboratory 207,174.198,19969.974
2025-01-22 13:12:26,SMP19,Laboratory 207,174.198,19969.974
2025-01-22 13:12:38,SMP19,Laboratory 207,174.198,19969.974
2025-01-22 13:12:50,SMP19,Laboratory 207,174.107,19972.881
2025-01-22 13:13:03,SMP19,Laboratory 207,174.107,19972.881
2025-01-22 13:13:15,SMP19,Laboratory 207,174.107,19972.881
2025-01-22 13:13:27,SMP19,Laboratory 207,174.107,19972.881
2025-01-22 13:13:39,SMP19,Laboratory 207,174.107,19972.881
2025-01-22 13:13:51,SMP19,Laboratory 207,174.106,19975.782
2025-01-22 13:14:04,SMP19,Laboratory 207,174.106,19975.782
2025-01-22 13:14:16,SMP19,Laboratory 207,174.106,19975.782
2025-01-22 13:14:28,SMP19,Laboratory 207,174.106,19975.782
2025-01-22 13:14:40,SMP19,Laboratory 207,174.106,19975.782
