Timestamp,Label,Location Name,Power (W),Energy (Wh)
2025-02-14 00:00:21,SMP13,Laboratory 207,0,14.472
2025-02-14 00:00:36,SMP13,Laboratory 207,0,14.472
2025-02-14 00:00:48,SMP13,Laboratory 207,0,14.472
2025-02-14 00:01:01,SMP13,Laboratory 207,0,14.472
2025-02-14 00:01:13,SMP13,Laboratory 207,0,14.472
2025-02-14 00:01:25,SMP13,Laboratory 207,0,14.472
2025-02-14 00:01:37,SMP13,Laboratory 207,0,14.472
2025-02-14 00:01:49,SMP13,Laboratory 207,0,14.472
2025-02-14 00:02:01,SMP13,Laboratory 207,0,14.472
2025-02-14 00:02:13,SMP13,Laboratory 207,0,14.472
2025-02-14 00:02:25,SMP13,Laboratory 207,0,14.472
2025-02-14 00:02:38,SMP13,Laboratory 207,0,14.472
2025-02-14 00:02:50,SMP13,Laboratory 207,0,14.472
2025-02-14 00:03:02,SMP13,Laboratory 207,0,14.472
2025-02-14 00:03:14,SMP13,Laboratory 207,0,14.472
2025-02-14 00:03:26,SMP13,Laboratory 207,0,14.472
2025-02-14 00:03:38,SMP13,Laboratory 207,0,14.472
2025-02-14 00:03:50,SMP13,Laboratory 207,0,14.472
2025-02-14 00:04:02,SMP13,Laboratory 207,0,14.472
2025-02-14 00:04:15,SMP13,Laboratory 207,0,14.472
2025-02-14 00:04:27,SMP13,Laboratory 207,0,14.472
2025-02-14 00:04:39,SMP13,Laboratory 207,0,14.472
2025-02-14 00:04:51,SMP13,Laboratory 207,0,14.472
2025-02-14 00:05:03,SMP13,Laboratory 207,0,14.472
2025-02-14 00:05:15,SMP13,Laboratory 207,0,14.472
2025-02-14 00:05:27,SMP13,Laboratory 207,0,14.472
2025-02-14 00:05:40,SMP13,Laboratory 207,0,14.472
2025-02-14 00:05:52,SMP13,Laboratory 207,0,14.472
2025-02-14 00:06:04,SMP13,Laboratory 207,0,14.472
2025-02-14 00:06:16,SMP13,Laboratory 207,0,14.472
2025-02-14 00:06:28,SMP13,Laboratory 207,0,14.472
2025-02-14 00:06:40,SMP13,Laboratory 207,0,14.472
2025-02-14 00:06:52,SMP13,Laboratory 207,0,14.472
2025-02-14 00:07:04,SMP13,Laboratory 207,0,14.472
2025-02-14 00:07:17,SMP13,Laboratory 207,0,14.472
2025-02-14 00:07:29,SMP13,Laboratory 207,0,14.472
2025-02-14 00:07:41,SMP13,Laboratory 207,0,14.472
2025-02-14 00:07:53,SMP13,Laboratory 207,0,14.472
2025-02-14 00:08:05,SMP13,Laboratory 207,0,14.472
2025-02-14 00:08:17,SMP13,Laboratory 207,0,14.472
2025-02-14 00:08:29,SMP13,Laboratory 207,0,14.472
2025-02-14 00:08:42,SMP13,Laboratory 207,0,14.472
2025-02-14 00:08:54,SMP13,Laboratory 207,0,14.472
2025-02-14 00:09:06,SMP13,Laboratory 207,0,14.472
2025-02-14 00:09:18,SMP13,Laboratory 207,0,14.472
2025-02-14 00:09:30,SMP13,Laboratory 207,0,14.472
2025-02-14 00:09:42,SMP13,Laboratory 207,0,14.472
2025-02-14 00:09:55,SMP13,Laboratory 207,0,14.472
2025-02-14 00:10:08,SMP13,Laboratory 207,0,14.472
2025-02-14 00:10:20,SMP13,Laboratory 207,0,14.472
2025-02-14 00:10:32,SMP13,Laboratory 207,0,14.472
2025-02-14 00:10:44,SMP13,Laboratory 207,0,14.472
2025-02-14 00:10:57,SMP13,Laboratory 207,0,14.472
2025-02-14 00:11:09,SMP13,Laboratory 207,0,14.472
2025-02-14 00:11:21,SMP13,Laboratory 207,0,14.472
2025-02-14 00:11:33,SMP13,Laboratory 207,0,14.472
2025-02-14 00:11:45,SMP13,Laboratory 207,0,14.472
2025-02-14 00:11:57,SMP13,Laboratory 207,0,14.472
2025-02-14 00:12:09,SMP13,Laboratory 207,0,14.472
2025-02-14 00:12:21,SMP13,Laboratory 207,0,14.472
2025-02-14 00:12:33,SMP13,Laboratory 207,0,14.472
2025-02-14 00:12:45,SMP13,Laboratory 207,0,14.472
2025-02-14 00:12:57,SMP13,Laboratory 207,0,14.472
2025-02-14 00:13:10,SMP13,Laboratory 207,0,14.472
2025-02-14 00:13:22,SMP13,Laboratory 207,0,14.472
2025-02-14 00:13:34,SMP13,Laboratory 207,0,14.472
2025-02-14 00:13:46,SMP13,Laboratory 207,0,14.472
2025-02-14 00:13:58,SMP13,Laboratory 207,0,14.472
2025-02-14 00:14:10,SMP13,Laboratory 207,0,14.472
2025-02-14 00:14:22,SMP13,Laboratory 207,0,14.472
2025-02-14 00:14:34,SMP13,Laboratory 207,0,14.472
2025-02-14 00:14:47,SMP13,Laboratory 207,0,14.472
2025-02-14 00:14:59,SMP13,Laboratory 207,0,14.472
2025-02-14 00:15:11,SMP13,Laboratory 207,0,14.472
2025-02-14 00:15:23,SMP13,Laboratory 207,0,14.472
2025-02-14 00:15:35,SMP13,Laboratory 207,0,14.472
2025-02-14 00:15:47,SMP13,Laboratory 207,0,14.472
2025-02-14 00:15:59,SMP13,Laboratory 207,0,14.472
2025-02-14 00:16:12,SMP13,Laboratory 207,0,14.472
2025-02-14 00:16:24,SMP13,Laboratory 207,0,14.472
2025-02-14 00:16:36,SMP13,Laboratory 207,0,14.472
