Timestamp,Label,Location Name,Power (W),Energy (Wh)
2025-02-17 00:00:03,SMP04,Laboratory 207,0.138,10452.163
2025-02-17 00:00:23,SMP04,Laboratory 207,0.131,10452.165
2025-02-17 00:00:35,SMP04,Laboratory 207,0.131,10452.165
2025-02-17 00:00:47,SMP04,Laboratory 207,0.131,10452.165
2025-02-17 00:00:59,SMP04,Laboratory 207,0.131,10452.165
2025-02-17 00:01:11,SMP04,Laboratory 207,0.131,10452.165
2025-02-17 00:01:24,SMP04,Laboratory 207,0.173,10452.168
2025-02-17 00:01:36,SMP04,Laboratory 207,0.173,10452.168
2025-02-17 00:01:48,SMP04,Laboratory 207,0.173,10452.168
2025-02-17 00:02:00,SMP04,Laboratory 207,0.173,10452.168
2025-02-17 00:02:12,SMP04,Laboratory 207,0.173,10452.168
2025-02-17 00:02:24,SMP04,Laboratory 207,0.162,10452.171
2025-02-17 00:02:36,SMP04,Laboratory 207,0.162,10452.171
2025-02-17 00:02:48,SMP04,Laboratory 207,0.162,10452.171
2025-02-17 00:03:00,SMP04,Laboratory 207,0.162,10452.171
2025-02-17 00:03:12,SMP04,Laboratory 207,0.162,10452.171
2025-02-17 00:03:25,SMP04,Laboratory 207,0.161,10452.173
2025-02-17 00:03:37,SMP04,Laboratory 207,0.161,10452.173
2025-02-17 00:03:49,SMP04,Laboratory 207,0.161,10452.173
2025-02-17 00:04:01,SMP04,Laboratory 207,0.161,10452.173
2025-02-17 00:04:13,SMP04,Laboratory 207,0.161,10452.173
2025-02-17 00:04:25,SMP04,Laboratory 207,0.188,10452.176
2025-02-17 00:04:37,SMP04,Laboratory 207,0.188,10452.176
2025-02-17 00:04:49,SMP04,Laboratory 207,0.188,10452.176
2025-02-17 00:05:01,SMP04,Laboratory 207,0.188,10452.176
2025-02-17 00:05:13,SMP04,Laboratory 207,0.188,10452.176
2025-02-17 00:05:25,SMP04,Laboratory 207,0.134,10452.178
2025-02-17 00:05:37,SMP04,Laboratory 207,0.134,10452.178
2025-02-17 00:05:49,SMP04,Laboratory 207,0.134,10452.178
2025-02-17 00:06:02,SMP04,Laboratory 207,0.134,10452.178
2025-02-17 00:06:14,SMP04,Laboratory 207,0.134,10452.178
2025-02-17 00:06:26,SMP04,Laboratory 207,0.16,10452.181
2025-02-17 00:06:38,SMP04,Laboratory 207,0.16,10452.181
2025-02-17 00:06:50,SMP04,Laboratory 207,0.16,10452.181
2025-02-17 00:07:02,SMP04,Laboratory 207,0.16,10452.181
2025-02-17 00:07:14,SMP04,Laboratory 207,0.16,10452.181
2025-02-17 00:07:26,SMP04,Laboratory 207,0.169,10452.184
2025-02-17 00:07:38,SMP04,Laboratory 207,0.169,10452.184
2025-02-17 00:07:50,SMP04,Laboratory 207,0.169,10452.184
2025-02-17 00:08:03,SMP04,Laboratory 207,0.169,10452.184
2025-02-17 00:08:15,SMP04,Laboratory 207,0.169,10452.184
2025-02-17 00:08:27,SMP04,Laboratory 207,0.152,10452.186
2025-02-17 00:08:39,SMP04,Laboratory 207,0.152,10452.186
2025-02-17 00:08:51,SMP04,Laboratory 207,0.152,10452.186
2025-02-17 00:09:03,SMP04,Laboratory 207,0.152,10452.186
2025-02-17 00:09:15,SMP04,Laboratory 207,0.152,10452.186
2025-02-17 00:09:27,SMP04,Laboratory 207,0.168,10452.189
2025-02-17 00:09:39,SMP04,Laboratory 207,0.168,10452.189
2025-02-17 00:09:52,SMP04,Laboratory 207,0.168,10452.189
2025-02-17 00:10:05,SMP04,Laboratory 207,0.168,10452.189
2025-02-17 00:10:17,SMP04,Laboratory 207,0.135,10452.191
2025-02-17 00:10:29,SMP04,Laboratory 207,0.135,10452.191
2025-02-17 00:10:41,SMP04,Laboratory 207,0.135,10452.191
2025-02-17 00:10:53,SMP04,Laboratory 207,0.135,10452.191
2025-02-17 00:11:05,SMP04,Laboratory 207,0.135,10452.191
2025-02-17 00:11:17,SMP04,Laboratory 207,0.176,10452.194
2025-02-17 00:11:30,SMP04,Laboratory 207,0.176,10452.194
2025-02-17 00:11:42,SMP04,Laboratory 207,0.176,10452.194
2025-02-17 00:11:54,SMP04,Laboratory 207,0.176,10452.194
2025-02-17 00:12:06,SMP04,Laboratory 207,0.176,10452.194
2025-02-17 00:12:18,SMP04,Laboratory 207,0.166,10452.196
2025-02-17 00:12:30,SMP04,Laboratory 207,0.166,10452.196
2025-02-17 00:12:42,SMP04,Laboratory 207,0.166,10452.196
2025-02-17 00:12:54,SMP04,Laboratory 207,0.166,10452.196
2025-02-17 00:13:06,SMP04,Laboratory 207,0.166,10452.196
2025-02-17 00:13:18,SMP04,Laboratory 207,0.158,10452.199
2025-02-17 00:13:30,SMP04,Laboratory 207,0.158,10452.199
2025-02-17 00:13:42,SMP04,Laboratory 207,0.158,10452.199
2025-02-17 00:13:55,SMP04,Laboratory 207,0.158,10452.199
2025-02-17 00:14:07,SMP04,Laboratory 207,0.158,10452.199
