Timestamp,Label,Location Name,Power (W),Energy (Wh)
2025-02-17 00:00:03,SMP17,Laboratory 207,0.169,6253.957
2025-02-17 00:00:15,SMP17,Laboratory 207,0.191,6253.96
2025-02-17 00:00:35,SMP17,Laboratory 207,0.191,6253.96
2025-02-17 00:00:47,SMP17,Laboratory 207,0.191,6253.96
2025-02-17 00:00:59,SMP17,Laboratory 207,0.191,6253.96
2025-02-17 00:01:11,SMP17,Laboratory 207,0.162,6253.962
2025-02-17 00:01:24,SMP17,Laboratory 207,0.162,6253.962
2025-02-17 00:01:36,SMP17,Laboratory 207,0.162,6253.962
2025-02-17 00:01:48,SMP17,Laboratory 207,0.162,6253.962
2025-02-17 00:02:00,SMP17,Laboratory 207,0.162,6253.962
2025-02-17 00:02:12,SMP17,Laboratory 207,0.138,6253.965
2025-02-17 00:02:24,SMP17,Laboratory 207,0.138,6253.965
2025-02-17 00:02:36,SMP17,Laboratory 207,0.138,6253.965
2025-02-17 00:02:48,SMP17,Laboratory 207,0.138,6253.965
2025-02-17 00:03:00,SMP17,Laboratory 207,0.138,6253.965
2025-02-17 00:03:13,SMP17,Laboratory 207,0.154,6253.968
2025-02-17 00:03:25,SMP17,Laboratory 207,0.154,6253.968
2025-02-17 00:03:37,SMP17,Laboratory 207,0.154,6253.968
2025-02-17 00:03:49,SMP17,Laboratory 207,0.154,6253.968
2025-02-17 00:04:01,SMP17,Laboratory 207,0.154,6253.968
2025-02-17 00:04:13,SMP17,Laboratory 207,0.198,6253.971
2025-02-17 00:04:25,SMP17,Laboratory 207,0.198,6253.971
2025-02-17 00:04:37,SMP17,Laboratory 207,0.198,6253.971
2025-02-17 00:04:49,SMP17,Laboratory 207,0.198,6253.971
2025-02-17 00:05:01,SMP17,Laboratory 207,0.198,6253.971
2025-02-17 00:05:13,SMP17,Laboratory 207,0.171,6253.974
2025-02-17 00:05:25,SMP17,Laboratory 207,0.171,6253.974
2025-02-17 00:05:37,SMP17,Laboratory 207,0.171,6253.974
2025-02-17 00:05:50,SMP17,Laboratory 207,0.171,6253.974
2025-02-17 00:06:02,SMP17,Laboratory 207,0.171,6253.974
2025-02-17 00:06:14,SMP17,Laboratory 207,0.148,6253.977
2025-02-17 00:06:26,SMP17,Laboratory 207,0.148,6253.977
2025-02-17 00:06:38,SMP17,Laboratory 207,0.148,6253.977
2025-02-17 00:06:50,SMP17,Laboratory 207,0.148,6253.977
2025-02-17 00:07:02,SMP17,Laboratory 207,0.148,6253.977
2025-02-17 00:07:14,SMP17,Laboratory 207,0.161,6253.979
2025-02-17 00:07:26,SMP17,Laboratory 207,0.161,6253.979
2025-02-17 00:07:38,SMP17,Laboratory 207,0.161,6253.979
2025-02-17 00:07:50,SMP17,Laboratory 207,0.161,6253.979
2025-02-17 00:08:03,SMP17,Laboratory 207,0.161,6253.979
2025-02-17 00:08:15,SMP17,Laboratory 207,0.187,6253.982
2025-02-17 00:08:27,SMP17,Laboratory 207,0.187,6253.982
2025-02-17 00:08:39,SMP17,Laboratory 207,0.187,6253.982
2025-02-17 00:08:51,SMP17,Laboratory 207,0.187,6253.982
2025-02-17 00:09:03,SMP17,Laboratory 207,0.187,6253.982
2025-02-17 00:09:15,SMP17,Laboratory 207,0.174,6253.985
2025-02-17 00:09:27,SMP17,Laboratory 207,0.174,6253.985
2025-02-17 00:09:39,SMP17,Laboratory 207,0.174,6253.985
2025-02-17 00:09:52,SMP17,Laboratory 207,0.174,6253.985
2025-02-17 00:10:05,SMP17,Laboratory 207,0.174,6253.985
2025-02-17 00:10:17,SMP17,Laboratory 207,0.186,6253.988
2025-02-17 00:10:29,SMP17,Laboratory 207,0.186,6253.988
2025-02-17 00:10:41,SMP17,Laboratory 207,0.186,6253.988
2025-02-17 00:10:53,SMP17,Laboratory 207,0.186,6253.988
